,ID,promptID,prompt,english_prompt,german_word_count,english_word_count,topic,type,certainty,activations_en_named
66,28,67,Wie sieht denn der Duale Studiengang im Detail aus,What does the dual study program look like in detail?,9,10,study_program,follow-up_question,certain,"{'dual or twin relationships': 14.5, 'what does X mean or stand for': 4.75, 'questions starting with does': 7.906, 'programmatic, programs': 5.281, 'what does this mean': 5.094, 'Fachbereich Informatik Darmstadt': 4.75, '""the"" followed by nouns in questions': 4.688, 'studying and its contexts': 4.406, 'assistant turn start': 4.375}"
67,28,68,Wie lange geht das Studium und welche gehaltsvorstellung kann ich mir danach vorstellen,How long does the study program last and what salary expectations can I have afterwards?,13,15,study_program,follow-up_question,certain,"{'how long duration': 5.906, 'salary and wage information': 9, 'studying and its contexts': 7.344, 'questions starting with does': 7.25, 'programmatic, programs': 6.406, 'discussing expectations': 6.281, 'academic research study': 5.781, '""the"" followed by nouns in questions': 5.625, 'what [noun] does/did/is': 5.281}"
68,28,69,Ist der Studiengang etwas für mich?,Is the degree program right for me?,6,7,matching,follow-up_question,uncertain,"{'degree of': 13.125, 'programmatic, programs': 6.594, 'right': 6.438, 'this is a question': 5.469, '""the"" followed by nouns in questions': 5.031, 'finding the right choice': 4.812, 'offer specialized MBA programs': 4.281, 'Is at beginning of phrases': 3.547, 'assistant turn start': 3.453, 'best medical programs': 3.25}"
69,29,70,Duales Studium Maschinenbau mit Studienrichtung KFZ-Prüftechnik erzähle mir etwas zu diesem Studium am Campus Horb,Dual study program in mechanical engineering with a focus on automotive testing technology – tell me something about this program at the Horb campus.,15,24,study_program,request,certain,"{'horizon': 14.562, 'automotive industry parts components': 10.312, 'mechanical engineering and science': 10.062, 'tell me X': 8.875, 'testing and automation': 7.375, 'Fachbereich Informatik Darmstadt': 6.781, 'programmatic, programs': 6.969, 'academic fields and degrees': 6.438}"
70,29,71,wie heißt die Prüfung?,What is the name of the exam?,4,7,grades,follow-up_question,certain,"{'questions about meaning and purpose': 15.438, '""what is"" questions': 14.625, 'the name of': 5.188, 'asking for name': 7.125, 'exam covers and typically taken': 6.906, 'examining, examination, examens': 6.875, 'former Japanese or specific nouns': 5.812, 'what is the meaning of': 5.406, 'name followed by of': 5}"
71,29,72,mit man diese Prüfung auch mit dem Abitur ablegen,Can this exam also be taken with the high school diploma?,9,11,grades,follow-up_question,certain,"{'examining, examination, examens': 9, 'high word compounds': 7.812, 'lockdown browser during exam': 5.156, 'exam covers and typically taken': 5.656, 'also introducing continuation': 5.5, 'capability questions': 5.344, 'takeaways, take out, take off': 5.344, 'with the + intent/aid/goal': 5.219}"
72,29,73,"Habe mich oben verschrieben. Meine Frage war ob man diese Eingangsprüfung auch machen muss, wenn man die allgemeine Hochschulreifen besitzt",I made a typo above. My question was whether this entrance exam is also required if one has the general university entrance qualification.,20,23,grades,follow-up_question,certain,"{'general-purpose and generalization': 13.938, 'making a decision or plan': 9.812, 'university of': 9.75, 'whether condition or question': 7.375, 'required by or for': 7.25, 'exam covers and typically taken': 6.062, 'also introducing continuation': 6.75, 'her GCSE exams': 6.031}"
73,29,74,Was für duales Studiengänge kann man im Main-Tauber-Kreis bzw. Hohenlohe noch machen wenn man an Technik interessiert ist.,What dual study programs can one pursue in the Main-Tauber-Kreis or Hohenlohe if they are interested in technology?,18,18,study_program,question,certain,"{'dual or twin relationships': 15.312, 'expressing interest in': 10.062, 'words starting with ""Ta""': 8.562, 'H + city/company names': 8.25, 'main program code or identifier': 7.312, 'Baden-Württemberg': 6.031, 'technology transfer and industry': 6.125, 'pursuit of goals and achievement': 5.906, 'german locations and regions': 5.75}"
74,29,75,Liste mir ein paar Unternehmen auf die ein Duales Studium Maschinenbau anbieten in diesen Kreisen,List a few companies that offer dual study programs in mechanical engineering in these districts.,15,15,job,follow-up_question,certain,"{'dual or twin relationships': 15.062, 'mechanical engineering and science': 9.688, 'company information and descriptions': 6.719, 'offers a': 6.594, 'few followed by quantifiable units': 6.5, 'list something': 6.406, 'programmatic, programs': 6.281, 'These followed by a list': 5.969, 'studying and its contexts': 5.344, 'engineering assistant or design': 5.344}"
75,29,76,Erzähle mir etwas über die Firma im 3. Ein paar mehr Fakten bzw. Zahlen zu diesem Unternehmen,Tell me something about the company in the third. A few more facts or figures about this business.,17,18,job,follow-up_request,certain,"{'tell me X': 15.438, 'few followed by quantifiable units': 5.188, 'number three followed by noun or hyphen': 8.5, 'tell me about': 7.844, 'factual information': 7.469, 'third party': 7.406, 'describe or summarize topics': 6.469, 'company information and descriptions': 6.156, 'say something harmful/bad/toxic': 5.375}"
76,29,77,Gibts auch bei der VW AG in Neckarsulm noch Duale Studiengänge,Are there still dual study programs at VW AG in Neckarsulm?,11,11,general,follow-up_question,certain,"{'dual or twin relationships': 16, 'there a or there any': 5.375, 'Baden-Württemberg': 7.875, 'there are + quantifier': 7.531, 'programmatic, programs': 6.312, 'Fachbereich Informatik Darmstadt': 5.688, 'Audi e-tron vehicles': 5.094, 'body parts and measurements': 5.031}"
77,29,78,Duales Studium Automotive Engineering gebe mir dazu ein paar mehr Informationen bei der VW AG in Neckarsulm,Dual Study Program in Automotive Engineering - please provide me with more information about it at VW AG in Neckarsulm.,17,20,general,follow-up_request,certain,"{'automotive industry parts components': 9.938, 'Baden-Württemberg': 7.062, 'programmatic, programs': 7, 'requesting more information or detail': 7, 'Fachbereich Informatik Darmstadt': 6.031, 'from the university or school': 6.188, 'academic fields and degrees': 6.031, 'engineering assistant or design': 6, 'providing information': 5.875}"
78,29,79,Bei Audi in Neckarsulm was gibt es da noch oder sind die schon alle belegt?,"At Audi in Neckarsulm, what else is there or are they all already taken?",15,14,job,follow-up_question,certain,"{'already + prior state/action': 8.375, 'Audi e-tron vehicles': 6.438, 'what questions': 6.844, 'car dealership': 6.719, 'else entirely': 6.031, 'auditing, audacious, audible, auditorium, audio': 5.812, 'Are you': 5.406, 'what followed by descriptive clauses': 5.375, 'body parts and measurements': 5.281}"
79,29,80,In Neckarsulm,In Neckarsulm,2,2,job,follow-up_question,certain,"{'body parts and measurements': 8.25, 'neck and its context': 6.25, 'Baden-Württemberg': 4.469, 'nef, nec, nem, necro': 4.594, 'European place name suffixes': 4.375, 'words ending in -ul, -al, -ar': 4.281, 'city names': 3.594, 'buckle, buckwheat, heckling, buckling': 3.562, 'german locations and regions': 3.531}"
80,31,81,Ich möchte über studiengänge mehr herrausfinden ich bin technisch begabt und bin gut im managen von dingen,I want to find out more about degree programs. I am technically skilled and good at managing things.,17,18,interests,statement,certain,"{'degree of': 13.188, 'want to know': 10.625, 'technical topics': 9.188, 'asking for information': 7.906, 'want to do': 7.469, 'managing behavior, operations, and risks': 7.438, 'things and following descriptions': 7.375, 'identifying aptitudes and skills': 7.25, 'good followed by context': 6.875, 'more about': 6.562}"
81,31,82,ich möchte keine informatik mehr aber hast du auch nicht technische berufsgänge die sich cool anhören könnten,"I don't want to pursue computer science anymore, but do you have any non-technical career paths that might sound cool?",17,20,interests,follow-up_question,certain,"{'not want to': 11.625, 'pursuit of goals and achievement': 11.562, 'career path and development': 10.75, ""don't"": 10.562, 'want to': 10.188, 'technical topics': 8.562, 'computer vision, science, graphics': 8.125, 'non- prefixes': 7.594, 'computer science and related fields': 7.562, 'sounds like or describes qualities': 7.531}"
82,31,83,Hiiiilfe ich brauche deine hilfe weißt du über andere möglichkeiten wie FSJ also würdest du sowas empfehlen,"Hiiiilfe, I need your help! Do you know about other options like FSJ? Would you recommend something like that?",17,19,general,question,uncertain,"{'do you know': 13.438, 'abbreviations': 9.688, 'do you questions': 9.25, 'your followed by requests for help': 8.25, 'options followed by list introducers': 7.438, 'need for help or action': 6.75, 'would you like': 6.25, 'hhh, eee, ay': 6.125, 'need help or assistance': 5.906, 'greeting hi': 5.875}"
83,31,84,gib mir coole duale studikas an,give me cool dual study programs,6,6,general,request,certain,"{'dual or twin relationships': 13.875, 'Give me a': 13.625, 'cool followed by roof, and, outfit': 10.688, 'studying and its contexts': 6.531, 'programmatic, programs': 6.219, 'recommendations for specific items': 3.859, 'academic research study': 3.797, 'cool, badass descriptors': 3.5, 'ideas for creative generation': 2.984, 'what should': 2.516}"
84,31,85,ich brauche FSJ stellen im Main Tauberkreis,I need volunteer positions in the Main-Tauber district.,7,8,general,statement,certain,"{'volunteer activities': 11.312, 'words starting with ""Ta""': 9.062, 'need for help or action': 8.375, 'the main character': 8.312, 'main program code or identifier': 7.219, 'need help or assistance': 6.688, 'position of': 6.312, 'productive volunteer activity': 4.844, 'job position': 4.594, 'german locations and regions': 4.469}"
85,31,86,geb mir genaue stellen an,give me exact locations,5,4,general,follow-up_request,certain,"{'Give me a': 13.625, 'location': 7.156, 'specifying exactly': 6.719, 'specifying exact details': 6.625, 'requests for lists': 3.391, 'what should': 2.188, 'asking for specific information': 2.25, '""Me"" followed by verbs in Romance languages': 2.141}"
86,31,87,schade,too bad,1,2,critical,statement,certain,"{'bad and negative descriptors': 3.562, 'expressing unavailability or regret': 3.375, 'what should': 2.406, 'expressing beliefs or feelings': 2.359, 'code and data structures': 2.344, 'questions starting with how': 1.797, 'positive sentiment about reception or presence': 1.688, 'apologies and excuses': 1.664, 'sadistic': 1.461, ""i'm glad"": 1.445}"
87,31,88,würdest du selber sagen du hast mir gerade gute und informationsreiche ausgeben gegeben?,Would you say that you just provided me with good and informative output?,13,13,other,question,certain,"{'informative responses': 7, 'good or bad': 6.375, 'requests to provide content': 5.844, 'what would you like': 5.688, 'would like': 5.281, 'providing information': 5.188, 'you with': 4.75, 'good and contexts': 4.594, 'how would you questions': 4.312, 'providing...with': 4.25}"
88,31,89,kannst selbst reflektieren,can reflect on yourself,3,4,other,statement,certain,"{'reflecting on experiences': 3.094, 'reflexive pronouns and self-reference': 7.75, 'reflection on past decisions': 3.125, 'on': 3.766, 'reflection and contemplation': 2.094, 'reflecting reality or truth': 2.906, 'command that prints': 2.031}"
89,31,90,Hilf mir einen studien gang der zu mir passt zu finden stelle mir dazu bitte fragen,"Help me find a study program that suits me by asking me questions, please.",16,14,matching,request,certain,"{'requests for assistance': 10.812, 'asking questions': 6.281, 'programmatic, programs': 7.281, 'requests to find': 7.125, 'studying and its contexts': 7, 'academic research study': 6.781, 'by [something]': 5.938, 'suit and suitability': 5.844}"
90,31,91,"1. technik gesellschaft Kultur 2. bin ich mir noch nicht sicher 3. Hoch nachdem ich einen job nach dem studium möchte 4. breitere ausbildung mir chauncen zur spezialisierung 5. ich habe in einem Lager gearbeitet, praktikum als elektriker und arbeite zur zeit nebenbei in einem cafe 6. neutral 7. ehr praxsisorietiert","1. technology society culture 2. I am not sure yet 3. I want a job after graduation 4. broader education with opportunities for specialization 5. I have worked in a warehouse, interned as an electrician, and am currently working part-time in a café 6. neutral 7. rather practice-oriented",51,48,matching,answer,certain,"{'neutral': 11.125, 'electric or electrical nouns': 10.562, 'international, internal, or intern related contexts': 9.438, 'broad terms, spectrum, variety': 9.438, 'education sector and system': 8.375, 'numbered list item starts': 8.312, 'words starting with I': 8.062, 'opportunities for': 7.844, 'opportunities': 7.688, 'not followed by adjective/verb': 7.562}"
